,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,protocol_type_icmp,protocol_type_tcp,protocol_type_udp,service_IRC,service_X11,service_Z39_50,service_auth,service_bgp,service_courier,service_csnet_ns,service_ctf,service_daytime,service_discard,service_domain,service_domain_u,service_echo,service_eco_i,service_ecr_i,service_efs,service_exec,service_finger,service_ftp,service_ftp_data,service_gopher,service_hostnames,service_http,service_http_443,service_imap4,service_iso_tsap,service_klogin,service_kshell,service_ldap,service_link,service_login,service_mtp,service_name,service_netbios_dgm,service_netbios_ns,service_netbios_ssn,service_netstat,service_nnsp,service_nntp,service_ntp_u,service_other,service_pm_dump,service_pop_2,service_pop_3,service_printer,service_private,service_red_i,service_remote_job,service_rje,service_shell,service_smtp,service_sql_net,service_ssh,service_sunrpc,service_supdup,service_systat,service_telnet,service_tftp_u,service_tim_i,service_time,service_urh_i,service_urp_i,service_uucp,service_uucp_path,service_vmnet,service_whois,flag_OTH,flag_REJ,flag_RSTO,flag_RSTOS0,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,attack_type
service_ftp_data,0.0031458739487129355,0.007410913334203377,0.051018294649058965,-0.0006555075495261266,-0.004687394591524786,-0.00025258673170135284,-0.00026505030649858657,-0.0009608713578055005,0.17425987760502148,-0.0005346585178584289,0.00487957167933296,-0.00045927553533299845,0.025754774860303746,0.015728948391813262,0.07832385497908666,0.009832924840864898,,,-0.0036601869982141842,-0.14853293350290517,-0.11469509805231147,-0.036704745945271094,-0.036817995685614224,-0.02211421545664613,-0.02213676468314633,0.04174969140767542,0.007264561596641333,0.006967633131804027,-0.17833566003028994,-0.12117775710652284,-0.07721011116089943,0.03453547322902148,-0.03553757657404383,0.08032943418845148,-0.035256926345604886,-0.036455163226942075,-0.01846338155168591,-0.022602753013827945,-0.11403589115550704,0.12421775549784778,-0.02036187246784387,-0.00091645219640798,-0.00046350867288549527,-0.0013405747750081247,-0.0025318491676294963,-0.0014389848351403064,-0.0014524996670650808,-0.00156890753975976,-0.001376528459676011,-0.0014184713809450794,-0.0015053471878203426,-0.0015053471878203454,-0.010764878537253351,-0.0014791592498379516,-0.005672391632949659,-0.11300258040780743,-0.0014184713809450766,-0.0013906498852181782,-0.003619835103164836,-0.003951019542512558,1.0,-0.0015118233597414706,-0.001425341974817664,-0.03799394693019767,-0.0013906498852181547,-0.001511823359741507,-0.0014988430604371747,-0.001438984835140334,-0.0013836071740997895,-0.0014046294609884756,-0.0014115673739004632,-0.0014253419748176518,-0.0014457580294553478,-0.001383607174099767,-0.0013906498852181706,-0.0014115673739004844,-0.0014457580294553254,-0.001362260773051608,-0.0014321796363974265,-0.0014524996670650157,-0.002725307923853409,-0.011976792657892752,-0.00013975170872997233,-0.001404629460988466,-0.001986649165747135,-0.0014592101853513476,-0.05284568264937253,-0.00013975170872997225,-0.0015310876824492468,-0.0014725395637507298,-0.0014791592498379412,-0.01391788351717246,-0.0014658900116863735,-0.001432179636397424,-0.001445758029455315,-0.001432179636397418,-0.0014988430604371379,-0.0031669483194586216,-0.00013975170872997127,-0.0003697505119602136,-0.0017513604325961058,-0.0005229098934438067,-0.003243279911037875,-0.0014389848351403361,-0.0014389848351403602,-0.0014389848351403316,-0.0014658900116864286,0.004775149167078645,-0.02154191579071068,-0.0033647330811650833,-0.0004635086728855219,-0.0027420607847512255,-0.03700363905428413,0.008630420090671366,0.0023005405089449094,0.004182644355291928,0.0450937498124859,-0.0014457580294553612,-0.1500777325493432
service_gopher,-0.0010406059080866593,-4.712213102276831e-05,-0.0004039795847121409,-0.00010271171119117098,-0.0007344695265093752,-3.957790487079455e-05,-0.0006793033568755054,-0.00015055927497118716,-0.00568066895117182,-8.740159804967373e-05,-0.00016240689949227122,-7.196404706001866e-05,-8.680638934780592e-05,-0.00017287488600900138,-0.00015266463783749728,-0.0004252859959836955,,,-0.0005735160031917492,-0.008151869759705556,-0.017655715603816256,0.025347170838140712,0.02532002512945938,0.008604480330891152,0.008073150966732423,-0.028120389358573535,0.008953445613308386,-0.003134151345382104,0.004112165482538629,-0.02587775544271851,-0.026727963487041918,0.009119175255658191,-0.01908179694307956,0.0069252049686201345,0.025342328689240693,0.02533319672188844,0.008369199155771185,0.007592491019219573,-0.01786832436370872,0.019463724310626165,-0.0031905090425588456,-0.0001435992207656831,-7.26273388894391e-05,-0.00021005513852639238,-0.0003967163470095327,-0.00022547504586675917,-0.00022759268969017616,-0.00024583268068529375,-0.00021568873417077326,-0.00022226078542940067,-0.00023587338652259336,-0.00023587338652258886,-0.0016867526485785476,-0.00023176998920139668,-0.0008888090634317707,-0.017706414534957606,-0.0002222607854294,-0.00021790142536394508,-0.0005671932503976882,-0.000619086658047802,-0.0015118233597414706,1.0,-0.0002233373412281326,-0.005953285064265832,-0.00021790142536394808,-0.00023688814020539028,-0.00023485425248849834,-0.00022547504586676117,-0.00021679790045272892,-0.00022009189006588344,-0.0002211789941088516,-0.0002233373412281267,-0.00022653634009415455,-0.00021679790045272306,-0.00021790142536393987,-0.00022117899410885322,-0.00022653634009415323,-0.0002134531252765839,-0.00022440873685417012,-0.00022759268969016816,-0.0004270294683626561,-0.0018766479033891891,-2.1897744970172553e-05,-0.00022009189006588181,-0.0003112887647105194,-0.00022864416318831937,-0.008280408818947671,-2.1897744970172533e-05,-0.00023990667378549047,-0.00023073274823284072,-0.00023176998920139744,-0.002180798120848057,-0.00022969082755371122,-0.00022440873685417723,-0.0002265363400941626,-0.0002244087368541784,-0.00023485425248849178,-0.0004962302591034403,-2.1897744970172465e-05,-5.7936339291134016e-05,-0.0002744212893878823,-8.193493727606301e-05,-0.0005081906833498328,-0.000225475045866756,-0.0002254750458667643,-0.00022547504586675616,-0.00022969082755370794,-6.193661465036919e-05,0.007328425510919482,0.0033175798065758575,-7.262733888943947e-05,0.002421096888123245,0.025346017329957088,-0.00016533372005880906,-0.00010727910070497255,-6.924738050055162e-05,-0.02722864340887558,-0.0002265363400941537,0.007621217205368153
service_hostnames,-0.0009837083069625717,-4.442733953016109e-05,-0.00038144866866748087,-9.683625558686838e-05,-0.0006924553973933265,-3.731391549428687e-05,-0.0006404449183499952,-0.00014194677766537667,-0.006053762051916449,-8.240193245039459e-05,-0.00015311667818514865,-6.784746133962183e-05,-8.184077168972666e-05,-0.00016298586063823197,-0.00014393170668915476,-0.0004009582055150586,,,-0.0005407089573736131,-0.006599499442581255,-0.01657186059355714,0.02441681967406008,0.024400583399479883,0.007780963295412333,0.007811681779908265,-0.02724144912321586,0.008567632167095456,-0.0029548673389781215,0.005049257723432296,-0.02426602832245086,-0.02506807559092737,0.005473075279439513,-0.018025684875340016,-0.002301829070652111,0.02442219968346369,0.024413136417181912,0.006895422168272293,0.007899168204009238,-0.016846196065925547,0.018350333765816518,-0.0030080011861783064,-0.00013538486198773678,-6.84728106437838e-05,-0.0001980392775641508,-0.00037402283662669696,-0.00021257711430175966,-0.00021457362177055488,-0.00023177022388556442,-0.00020335061257517644,-0.00020954672038050608,-0.00022238063487161396,-0.0002223806348716154,-0.0015902647195271753,-0.00021851196568909277,-0.0008379661933020355,-0.016693548024361623,-0.00020954672038051472,-0.00020543673038425964,-0.0005347478873215226,-0.000583672817382608,-0.001425341974817664,-0.0002233373412281326,1.0,-0.005612737120032408,-0.0002054367303842645,-0.0002233373412281264,-0.00022141979873463392,-0.00021257711430176324,-0.00020439633081238944,-0.0002075018931322175,-0.00020852681116477592,-0.00021056169356389434,-0.0002135776989270656,-0.0002043963308123863,-0.00020543673038425766,-0.00020852681116477516,-0.00021357769892707096,-0.00020124288803471677,-0.00021157180175385178,-0.00021457362177055585,-0.00040260194540547704,-0.0017692973265816447,-2.0645120250805715e-05,-0.0002075018931322109,-0.00029348199958157306,-0.0002155649474453828,-0.007806741562926092,-2.06451202508057e-05,-0.0002261832045271633,-0.00021753405839525794,-0.0002185119656890939,-0.002056049127842361,-0.00021655173908604044,-0.00021157180175385512,-0.00021357769892706705,-0.0002115718017538558,-0.00022141979873463287,-0.0004678442179883514,-2.064512025080562e-05,-5.4622185671912286e-05,-0.0002587234679420637,-7.724798307362655e-05,-0.0004791204657094743,-0.00021257711430175923,-0.00021257711430177208,-0.00021257711430176037,-0.0002165517390860385,-5.8393631815806286e-05,0.007592746651598735,-0.0004970623951850188,-6.847281064378123e-05,0.0026455462641971333,0.024425219191955373,-0.00015587607476369724,-0.00010114237504680394,-6.528619725156431e-05,-0.026256992226671702,-0.0002135776989270615,0.00718525792846007
service_http,-0.02552971665648141,-0.00036824707574297655,0.03965871394817289,-0.0025812693519796223,-0.01845810625443629,-0.0009946405494928488,0.017828398773571504,-0.0037837364175151485,0.832879144037703,0.005006225218811564,0.006182346588803056,-0.0018085434169692102,-0.0021755712275432952,-0.004344554674504781,-0.003836646729091573,0.04274286806659766,,,-0.014413149822354225,-0.5862970023160778,-0.4415892446404404,-0.17498813024409998,-0.17443390174419143,0.0466507416016771,0.049909421474559075,0.20525919863585898,-0.09587507049423144,0.22625507046719007,-0.6081105416946343,0.19759924817795416,0.22704523764662013,-0.10610810356207453,-0.42659815690472175,0.22072020139068307,-0.17568918611585896,-0.17575634954655855,0.04760638931817764,0.04736854198243874,-0.44905257167241225,0.48914689917767973,-0.08018134556674131,-0.0036088218493475397,-0.001825212741731156,-0.00527893932459921,-0.009969960933266067,-0.0056664602194076595,-0.005719679166267599,-0.006178072169266584,-0.00542051838710015,-0.005585681972603226,-0.005927783078651332,-0.005927783078651343,-0.042390131228971464,-0.005824659748104865,-0.022336845220386068,-0.4449835821298078,-0.005585681972603481,-0.0054761259891555735,-0.01425425140835367,-0.01555839541670071,-0.03799394693019767,-0.005953285064265832,-0.005612737120032408,1.0,-0.005476125989155069,-0.005953285064265347,-0.005902171009518583,-0.005666460219407553,-0.005448393075357558,-0.005531175012642216,-0.005558495250188246,-0.005612737120032655,-0.005693131825116659,-0.005448393075357796,-0.005476125989155476,-0.005558495250188127,-0.00569313182511644,-0.0053643348355395725,-0.005639662586090038,-0.005719679166267362,-0.010731766283447344,-0.04716242832775722,-0.0005503167780328623,-0.005531175012641935,-0.00782306261519949,-0.005746103965189592,-0.20809667425778658,-0.0005503167780328625,-0.006029144458757842,-0.005798592629840299,-0.005824659748104909,-0.054806090628964535,-0.0057724079047972495,-0.0056396625860901115,-0.005693131825116617,-0.005639662586089903,-0.005902171009518633,-0.012470865731799268,-0.0005503167780328577,-0.0014560101788172902,-0.006896538433764611,-0.002059123930409481,-0.01277144563827634,-0.005666460219407576,-0.005666460219407716,-0.005666460219407542,-0.005772407904797373,-0.0015565419299147555,0.049242957192209356,-0.006392076757392112,-0.0018252127417312189,-0.003453347904958621,-0.1756782796238585,0.016009310932581195,0.014567450958230558,0.0036085550815345142,0.13210514371485702,-0.005693131825116667,-0.7447311797791099
service_http_443,-0.000959765353392221,-4.3346000966589826e-05,-0.0003721644045226011,-9.447931099767193e-05,-0.0006756013896432874,-3.640571400825228e-05,-0.0006248568188738702,-0.00013849186620123403,-0.005906416601330054,-8.03963118524928e-05,-0.00014938989709497956,-6.619608907284228e-05,-7.984880945573947e-05,-0.0001590188687298917,-0.0001404284830748282,-0.00039119908929092535,,,-0.0005275483798224742,-0.013741392933732999,-0.016231221960890618,0.02384000774489571,0.023839165985015804,0.007602798829033567,0.007568240560515486,-0.02532073814413268,0.007224169743839026,-0.0028829473897381934,0.004926361390869762,-0.0238187848788432,-0.02458998719564317,0.004947958035997888,-0.017497756351309793,-0.002245803736541081,0.02386029228060674,0.023851421751354303,0.007408829309970002,0.007653132794923989,-0.016436168329666313,0.017903696092589915,-0.0029347879864620144,-0.00013208966417171833,-6.680621769700095e-05,-0.0001932191035407502,-0.00036491931340929397,-0.0002074030968193222,-0.00020935101032455743,-0.00022612905600052203,-0.00019840116339301837,-0.00020444646112542476,-0.00021696800474743202,-0.0002169680047474317,-0.001551558495258648,-0.00021319349698040486,-0.0008175705277193429,-0.01628723566281909,-0.00020444646112542726,-0.0002004365061689887,-0.0005217323991454674,-0.0005694665216057536,-0.0013906498852181547,-0.00021790142536394808,-0.0002054367303842645,-0.005476125989155069,1.0,-0.00021790142536393792,-0.000216030554867182,-0.00020740309681932428,-0.0001994214293868821,-0.00020245140391924612,-0.00020345137597473545,-0.00020543673038425625,-0.00020837932773016987,-0.0001994214293868838,-0.00020043650616899158,-0.00020345137597473849,-0.00020837932773016415,-0.00019634473978236483,-0.0002064222530610868,-0.00020935101032454822,-0.00039280282139897253,-0.0017262335408611087,-2.0142628656375916e-05,-0.00020245140391924433,-0.0002863387988583631,-0.00021031820764300143,-0.0076167294938463545,-2.0142628656375842e-05,-0.00022067802181592697,-0.00021223939144646568,-0.00021319349698040524,-0.002006005950959696,-0.0002112809812833296,-0.00020642225306108394,-0.00020837932773016293,-0.00020642225306109072,-0.00021603055486718253,-0.00045645713066768865,-2.014262865637581e-05,-5.329270980371171e-05,-0.00025242627197793354,-7.536780694921468e-05,-0.00046745892032666364,-0.00020740309681931907,-0.00020740309681933046,-0.0002074030968193199,-0.00021128098128332383,-5.697236089080312e-05,0.007323065571086067,-0.0004849641524790648,-6.680621769700094e-05,0.002742114299184749,0.023863210164277032,-0.00015208213138193202,-9.868062172765128e-05,-6.369716483360554e-05,-0.025617910558528193,-0.00020837932773016787,0.007010372450972132
service_imap4,-0.001030011337000314,-4.6567698831536336e-05,0.002220741407610194,-0.00010271171119116996,-0.0007344695265093774,-3.957790487079358e-05,-6.508738855557841e-06,-0.00015055927497117436,-0.0060508688757861225,0.001083007621405216,-0.00016240689949226453,-7.196404706001729e-05,0.0009589324031462675,-0.00017287488600899507,-0.00015266463783749094,-0.0004252859959836794,,,-0.0005735160031917478,-0.009020847851976,-0.017064522697253212,0.02372664164200282,0.023369323686566988,0.00981419589903995,0.009931798500648856,-0.025426314932641615,0.006665100951924846,-0.0007507143350913466,-0.000209438232952941,-0.025862868827133133,-0.0232661664093413,0.004267031986751676,-0.017198662834830934,-0.002441490547971093,0.023223548986431787,0.023216232271385626,0.009829649049223668,0.009878897846534968,-0.01786832436370854,0.019463724310625628,-0.003190509042558799,-0.0001435992207656763,-7.262733888943758e-05,-0.0002100551385263856,-0.0003967163470095176,-0.00022547504586675703,-0.00022759268969017326,-0.0002458326806852904,-0.00021568873417077882,-0.0002222607854293899,-0.00023587338652259065,-0.00023587338652259228,-0.0016867526485785484,-0.00023176998920140752,-0.0008888090634317468,-0.017706414534957658,-0.00022226078542939598,-0.00021790142536394302,-0.0005671932503976826,-0.0006190866580478043,-0.001511823359741507,-0.00023688814020539028,-0.0002233373412281264,-0.005953285064265347,-0.00021790142536393792,1.0,-0.00023485425248848755,-0.0002254750458667605,-0.00021679790045272423,-0.0002200918900658786,-0.00022117899410885127,-0.00022333734122812604,-0.00022653634009414745,-0.0002167979004527226,-0.00021790142536393483,-0.00022117899410884867,-0.00022653634009414948,-0.00021345312527658344,-0.00022440873685417663,-0.00022759268969015951,-0.00042702946836266353,-0.0018766479033891915,-2.1897744970172618e-05,-0.00022009189006588398,-0.0003112887647105188,-0.00022864416318831907,-0.008280408818947293,-2.1897744970172584e-05,-0.00023990667378548576,-0.00023073274823283784,-0.00023176998920139703,-0.0021807981208479977,-0.00022969082755371238,-0.00022440873685417378,-0.0002265363400941566,-0.00022440873685417126,-0.000234854252488484,-0.0004962302591034114,-2.189774497017253e-05,-5.79363392911336e-05,-0.0002744212893878913,-8.193493727605614e-05,-0.0005081906833498348,-0.00022547504586675863,-0.00022547504586676364,-0.0002254750458667634,-0.0002296908275537089,-6.193661465036804e-05,0.010228443277055677,-0.0005272212237949876,-7.262733888943806e-05,-0.0006586278737469367,0.021201912978030587,0.012082129125520966,-0.00010727910070496867,-6.924738050055038e-05,-0.025985705429824226,0.03553149841337022,0.00762121720536775
service_iso_tsap,-0.0010344355217448095,-4.671833898457214e-05,-0.00040111895955243664,-0.0001018298431179425,-0.0007281634761215952,-3.923809463585744e-05,-0.0006734709553361129,-0.00014926659455347614,-0.006365938421348611,-8.665118041983086e-05,-0.00016101249706363944,-7.134617403671354e-05,-8.60610820948151e-05,-0.00017139060694416097,-0.00015135388107511468,-0.00042163455120198276,,,-0.0005685918767524868,-0.007801258055647803,-0.017444503865778203,0.026376320224242432,0.02635869590745197,0.007100662400743299,0.007065881712401951,-0.029015603596075783,0.007952676861942577,-0.0031072419698482236,0.005309634482695304,-0.02548570748647184,-0.026304397560524995,0.005520595653028489,-0.01908325351118792,-0.002420528259052284,0.02638220559883089,0.026372074713472287,0.007087225483097384,0.007147864374216042,-0.017714909484375485,0.019296611555355423,-0.0031631157878914433,-0.0001423662983786888,-7.200377093727906e-05,-0.000208251635127066,-0.0003933101971508559,-0.00022353914934675434,-0.00022563861138293943,-0.00024372199642214298,-0.000213836861524371,-0.00022035248609013065,-0.00023384821133578932,-0.0002338482113357866,-0.0016722704314003462,-0.00022978004519756733,-0.000881177875837441,-0.017554389790275213,-0.00022035248609012737,-0.0002160305548671875,-0.0005623234102102549,-0.0006137712684786698,-0.0014988430604371747,-0.00023485425248849834,-0.00022141979873463392,-0.005902171009518583,-0.000216030554867182,-0.00023485425248848755,1.0,-0.00022353914934675504,-0.00021493650466314164,-0.00021820221255225162,-0.0002192799828752652,-0.00022141979873462848,-0.00022459133145358412,-0.00021493650466314465,-0.00021603055486718508,-0.00021927998287526104,-0.00022459133145358035,-0.0002116204472486437,-0.00022248199551095016,-0.00022563861138293206,-0.0004233630543762964,-0.0018605352726921104,-2.1709734061377965e-05,-0.00021820221255224574,-0.0003086160838646024,-0.00022668105707989686,-0.008209314412224031,-2.1709734061377897e-05,-0.00023784686937066335,-0.00022875170983171518,-0.00022978004519755873,-0.0021620740998514482,-0.00022771873493463327,-0.00022248199551095453,-0.00022459133145359515,-0.00022248199551095152,-0.0002328378274408454,-0.0004919696970175866,-2.170973406137783e-05,-5.74389061619617e-05,-0.00027206514741616797,-8.123145561435922e-05,-0.0005038274307707257,-0.00022353914934674727,-0.00022353914934674773,-0.00022353914934675214,-0.00022771873493463633,-6.140483572866146e-05,0.007455512536592636,-0.0005226945777153672,-7.200377093728006e-05,-0.0006529729889508802,0.026384774675245064,-0.00016391418836707907,-0.00010635801767812702,-6.865283238807705e-05,-0.02761099531355146,-0.0002245913314535786,0.007555782523629672
service_klogin,-0.000993124008785176,-4.485258203226023e-05,-0.0003850997580192714,-9.776313736856186e-05,-0.0006990833312037473,-3.7671070862033945e-05,-0.0006465750265764542,-0.0001433054411266037,-0.006111706483189977,-8.31906540867409e-05,-0.00015458225591348342,-6.849687281747073e-05,-8.262412209727114e-05,-0.00016454590262853018,-0.00014530936917651343,-0.00040479603313097075,,,-0.0005458844288821786,-0.014814769796831048,-0.0167743518065807,0.022968114665307293,0.02295304601872709,0.010687701891161805,0.010645581711436114,-0.025510453165826483,0.008062833402244647,-0.0029831502655249297,0.00509758740085053,-0.024613863094142898,-0.025418461964641637,0.004204591156471514,-0.018321139239039125,-0.0023238613499594273,0.022972998651559433,0.02296529050255825,0.01069215748186629,0.010757963139619553,-0.017007441790780262,0.018525976555311595,-0.0030367926907846126,-0.00013668071715409942,-6.912820774007173e-05,-0.00019993483824358148,-0.0003776028485871622,-0.00021461182592146167,-0.00021662744324109216,-0.00023398864504153285,-0.00020529701144149173,-0.00021155242616040118,-0.00022450918226138322,-0.00022450918226137693,-0.0016054861609973762,-0.00022060348356999182,-0.0008459869040734131,-0.016853332657109192,-0.0002115524261604063,-0.00020740309681932414,-0.000539866301613312,-0.000589259523494086,-0.001438984835140334,-0.00022547504586676117,-0.00021257711430176324,-0.005666460219407553,-0.00020740309681932428,-0.0002254750458667605,-0.00022353914934675504,1.0,-0.00020635273891725004,-0.0002094880265617307,-0.0002105227547407778,-0.00021257711430175896,-0.0002156219877826387,-0.0002063527389172438,-0.00020740309681932198,-0.0002105227547407802,-0.00021562198778263662,-0.00020316911252041736,-0.00021359689088371864,-0.00021662744324109755,-0.00040645550630795824,-0.0017862324037225998,-2.0842727910513167e-05,-0.0002094880265617376,-0.0002962911036409623,-0.00021762825752845395,-0.007881464883083696,-2.084272791051311e-05,-0.00022834814874491248,-0.00021961621609953863,-0.00022060348356999526,-0.002075728890007082,-0.00021862449438349234,-0.00021359689088371647,-0.00021562198778264261,-0.00021359689088371476,-0.00022353914934674328,-0.00047232225443963425,-2.084272791051308e-05,-5.514500957158344e-05,-0.00026119987584816433,-7.79873729617374e-05,-0.0004837064343449896,-0.00021461182592146674,-0.000214611825921469,-0.0002146118259214658,-0.00021862449438348974,-5.895255464041478e-05,0.011110584916718746,-0.0005018200975111706,-6.912820774006864e-05,-0.0006268956728414938,0.02297750307648813,-0.00015736806444282937,-0.00010211047345395221,-6.591109323150556e-05,-0.026508314704904386,-0.00021562198778264763,0.007254032630974864
service_kshell,-0.0009549047841021349,-4.312648247657426e-05,-0.00037027964084666506,-9.400083650808887e-05,-0.0006721799206819051,-3.622134342760375e-05,-0.0006216923372078107,-0.0001377904975704475,-0.0058765045535097565,-7.998915832997411e-05,-0.00014863333723010792,-6.586085017665279e-05,-7.944442866650025e-05,-0.00015821354456689636,-0.00013971730677546116,-0.00038921792767364767,,,-0.0005248767002864865,-0.01426494706168316,-0.01611838411997931,0.024420647505933476,0.024404321407255052,0.006436027102005753,0.006404188172270235,-0.025252757948136355,0.007280129173394811,-0.0028683471903270218,0.004901412666888623,-0.023623252467952497,-0.024405865852884914,0.004053455498428647,-0.017616071462173637,-0.002234430243389978,0.024426103898203128,0.02441669001049798,0.006423090944915759,0.006478834981113505,-0.016352930135301605,0.017813025852099568,-0.0029199252491174292,-0.00013142071841019072,-6.646788890759732e-05,-0.0001922405780734487,-0.00036307124127181765,-0.0002063527389172467,-0.00020829078754401365,-0.00022498386364563382,-0.00019739639426012126,-0.00020341107660470947,-0.00021586920698704696,-0.00021586920698703666,-0.0015437008897020317,-0.00021211381457614966,-0.0008134300800719204,-0.01620475171275387,-0.00020341107660471947,-0.0001994214293868806,-0.0005190901736598499,-0.0005665825547310607,-0.0013836071740997895,-0.00021679790045272892,-0.00020439633081238944,-0.005448393075357558,-0.0001994214293868821,-0.00021679790045272423,-0.00021493650466314164,-0.00020635273891725004,1.0,-0.00020142612302829634,-0.0002024210308944593,-0.00020439633081238413,-0.00020732402587177117,-0.00019841149328944023,-0.00019942142938688277,-0.00020242103089445542,-0.0002073240258717574,-0.00019535038505900595,-0.00020537686247631937,-0.00020829078754401722,-0.0003908135379517118,-0.0017174913230820102,-2.0040619720626474e-05,-0.00020142612302829504,-0.0002848886844450998,-0.0002092530866552463,-0.007578155855677702,-2.0040619720626447e-05,-0.00021956043530163807,-0.0002111645409483014,-0.00021211381457614928,-0.0019958468731325284,-0.00021021098449132509,-0.00020537686247632068,-0.0002073240258717678,-0.00020537686247631932,-0.00021493650466313161,-0.0004541454807381286,-2.0040619720626413e-05,-5.302281788925475e-05,-0.00025114790182083905,-7.49861194392149e-05,-0.00046509155369430817,-0.00020635273891724917,-0.00020635273891725706,-0.00020635273891724703,-0.00021021098449132072,-5.668383400582041e-05,0.00676107397254006,-0.00048250813355943926,-6.646788890760181e-05,-0.0006027703205579995,0.02442841295094911,-0.00015131193715189968,-9.818087041051863e-05,-6.337458131653879e-05,-0.025488172983716233,-0.00020732402587176935,0.006974869605482943
service_ldap,-0.0009694134413991947,-4.378173875457969e-05,-0.0003759056053434254,-9.542906887768154e-05,-0.0006823929055506515,-3.67716842232328e-05,-0.0006311382225096004,-0.00013988406243818912,-0.00596579114217394,-8.12044996969993e-05,-0.00015089164631882217,-6.686152848554399e-05,-8.065149350570849e-05,-0.0001606174136605396,-0.00014184014724732957,-0.0003951316372083615,,,-0.0005328515856305508,-0.0129554301081904,-0.016408187800658145,0.024601953087163578,0.024585528140497744,0.006845684407600203,0.006812658435441606,-0.025941660742787198,0.0073211469213258825,-0.002911928358927537,0.004914654381990866,-0.024056255321215837,-0.024847728174324082,0.004442839434896562,-0.017883726989740365,-0.0022683797880935653,0.02460743063543577,0.02459803632416332,0.006833950127857448,0.006891152559001061,-0.01660139371312191,0.018083673870429934,-0.00296429008577731,-0.0001334175019606479,-6.747779045743847e-05,-0.00019516144799921735,-0.0003685876825984404,-0.00020948802656173314,-0.0002114555215624491,-0.00022840222936056965,-0.00020039560076078419,-0.00020650166914338444,-0.00021914908619311495,-0.0002191490861931163,-0.0015671556126762149,-0.00021533663500274036,-0.0008257891953087175,-0.016450963893379543,-0.00020650166914338523,-0.00020245140391924823,-0.00052697713952419,-0.0005751911115777498,-0.0014046294609884756,-0.00022009189006588344,-0.0002075018931322175,-0.005531175012642216,-0.00020245140391924612,-0.0002200918900658786,-0.00021820221255225162,-0.0002094880265617307,-0.00020142612302829634,1.0,-0.00020549658085069575,-0.0002075018931322168,-0.00021047407108140546,-0.00020142612302829528,-0.00020245140391924116,-0.0002054965808506984,-0.00021047407108139773,-0.0001983185048515306,-0.00020849732282379217,-0.00021145552156244434,-0.00039675149091163305,-0.0017435865876906816,-2.0345113412969025e-05,-0.00020448655652736473,-0.00028921723359393004,-0.00021243244167909063,-0.007693297038426037,-2.034511341296896e-05,-0.00022289639838907378,-0.00021437293827640278,-0.00021533663500274461,-0.002026171423581646,-0.00021340489364837323,-0.000208497322823801,-0.00021047407108140676,-0.0002084973228237949,-0.00021820221255224487,-0.0004610456882276409,-2.034511341296893e-05,-5.3828437367225966e-05,-0.00025496379938366666,-7.612544550302875e-05,-0.00047215807391353423,-0.00020948802656173312,-0.00020948802656174577,-0.00020948802656173444,-0.0002134048936483803,-5.754507832626561e-05,0.007182293482429712,-0.000489839278265591,-6.747779045744505e-05,-0.0006119287080280208,0.024609938976410083,-0.0001536109444221973,-9.967261348860388e-05,-6.433748368856453e-05,-0.025875435853382756,-0.00021047407108140768,0.007080844561816034
